"region","circle","division","sub_division","block","scheme_id","scheme_name","village_name","population","number_of_esr","water_value_day1","water_value_day2","water_value_day3","water_value_day4","water_value_day5","water_value_day6","lpcd_value_day1","lpcd_value_day2","lpcd_value_day3","lpcd_value_day4","lpcd_value_day5","lpcd_value_day6","lpcd_value_day7","water_date_day1","water_date_day2","water_date_day3","water_date_day4","water_date_day5","water_date_day6","lpcd_date_day1","lpcd_date_day2","lpcd_date_day3","lpcd_date_day4","lpcd_date_day5","lpcd_date_day6","lpcd_date_day7","consistent_zero_lpcd_for_a_week","below_55_lpcd_count","above_55_lpcd_count"
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Krushnapur",664,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,2,3
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Kapus Wadgaon",2712,1,"0.290000","0.390000","0.000000","0.000000","0.000000","0.000000","5.920000","10.740000","14.380000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",3,0,4
"Chhatrapati Sambhajinagar","Chhatrapati sambhajinagar","Chhatrapati sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Mali Ghogargaon",2591,1,"0.370000","0.390000","0.290000","0.280000","0.000000","0.280000","7.040000","14.470000","15.050000","11.190000","10.810000","0.000000","10.730000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,0,2
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Chinchgawhan",2440,1,"0.010000","0.110000","0.000000","0.000000","0.000000","98.630000","4.440000","0.410000","4.510000","0.000000","0.000000","0.000000","4042.170000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Unchegaon",1958,1,"0.820000","3.110000","0.360000","0.310000","0.630000","0.170000","47.600000","41.880000","158.600000","18.390000","15.830000","32.020000","8.650000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",4,4,3
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Gangapur","Gangapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Warkhed",3343,1,"0.000000","0.730000","0.700000","0.690000","0.020000","1.070000","16.090000","0.000000","21.840000","20.940000","20.640000","0.600000","31.880000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,1,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Hadas Pimpalgaon",1611,1,"0.550000","0.380000","0.000000","0.380000","0.000000","0.540000","20.380000","33.900000","23.590000","0.000000","23.590000","0.000000","33.640000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,3,2
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Goygaon",1665,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,1,6
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Dawala",1483,1,"0.350000","0.000000","0.330000","0.330000","0.000000","0.180000","19.190000","23.330000","0.000000","22.250000","22.250000","0.000000","12.070000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,1,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Lasurgaon",6676,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,0,1
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Khandala",1180,1,"0.000000","2.220000","2.710000","3.060000","0.000000","2.680000","134.750000","0.000000","188.140000","229.660000","259.320000","0.000000","227.420000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,0,1
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Karanjgaon",1983,1,"0.300000","0.570000","0.410000","0.450000","0.310000","0.280000","19.870000","15.150000","28.740000","20.680000","22.690000","15.630000","14.310000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,3,2
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Jarul",3679,1,"1.080000","0.570000","3.160000","1.420000","1.210000","0.560000","17.260000","29.480000","15.490000","85.890000","38.600000","32.890000","15.280000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,6,1
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Jambargaon",2614,1,"0.360000","0.000000","0.000000","0.000000","0.000000","0.610000","12.670000","13.940000","0.000000","0.000000","0.000000","0.000000","23.380000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Himayatnagar","Himayatnagar","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Virsani",2817,1,"0.000000","1.530000","0.840000","0.550000","0.890000","0.420000","0.000000","0.000000","54.310000","29.820000","19.520000","31.590000","14.850000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Himayatnagar","Himayatnagar","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Tembhi",1927,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,4,2
"Chhatrapati Sambhajinagar","Chhatrapati sambhajinagar","Chhatrapati sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Raghunathpurwadi",1097,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Virgaon",2271,1,"1.080000","0.000000","2.470000","8.110000","0.940000","4.910000","25.690000","47.640000","0.000000","108.760000","357.110000","41.390000","216.050000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,0,6
"Chhatrapati Sambhajinagar","Nanded","Nanded","Himayatnagar","Himayatnagar","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Ashti",4091,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,0,1
"Chhatrapati Sambhajinagar","Nanded","Nanded","Himayatnagar","Himayatnagar","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Walkyachiwadi",4427,1,"0.290000","0.900000","0.030000","0.140000","0.140000","0.230000","5.590000","6.550000","20.330000","0.680000","3.160000","3.160000","5.210000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",2,0,5
"Chhatrapati Sambhajinagar","Chhatrapati sambhajinagar","Chhatrapati sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Hilalpur",1383,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Mharola",2169,1,"0.000000","0.000000","0.000000","0.020000","0.010000","0.000000","0.460000","0.000000","0.000000","0.000000","0.920000","0.460000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Brahmanwadi",525,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",5,3,2
"Chhatrapati Sambhajinagar","Latur","Latur","Renapur","Renapur","20030820","Pangaon 10 villages WSS","Murdav",1765,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,2,0
"Chhatrapati Sambhajinagar","Chhatrapati sambhajinagar","Chhatrapati sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Sudamwadi",750,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",2,0,5
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Dadegaon Bk.",1144,2,"0.000000","0.000000","0.010000","0.000000","0.000000","0.000000","7.870000","0.000000","0.000000","0.870000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Balanagar",5504,1,"3.010000","1.490000","1.840000","2.180000","1.210000","3.250000","54.170000","54.730000","27.070000","33.430000","39.610000","21.980000","59.120000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Gangapur","Gangapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Jogeshwari",13730,1,"5.240000","5.430000","3.420000","5.900000","4.170000","4.250000","24.410000","38.170000","39.550000","24.910000","42.970000","30.370000","30.970000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Gangapur","Gangapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Shivrai",2706,1,"0.280000","0.300000","0.310000","0.240000","0.000000","0.000000","8.090000","10.420000","11.090000","11.460000","8.870000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Gangapur","Gangapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Sawangi",5491,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,5,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Naigaon","Naigaon","7942142","Manjram WSS (7942142)","Wadi",25016,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Sapti",2440,1,"2.190000","1.980000","5.240000","1.470000","0.000000","5.370000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","219.960000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Bhivgaon",2871,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.050000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Koli",3873,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,6,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Kandhar","Kandhar","7338000","Osmamnagar Shirdhon Combined WSS","Shiradhon",7804,3,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Ekrala",1509,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,4,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Antarwadi Khandi",2331,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Gorlegaon",2313,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Vaijapur","Vaijapur","20051233","373 Village Gangapur-Vaijapur Grid WSS","Sakegaon",1780,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Nanded","Nanded","Hadgaon","Hadgaon","20013969","Hadgaon and Himayatnagar 132 Village Grid WSS","Palsa",3436,1,"1.400000","1.350000","0.230000","0.530000","0.000000","0.410000","13.610000","40.820000","39.290000","6.690000","15.420000","0.000000","12.020000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",6,1,1
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Dhorkin",3816,1,"0.090000","0.680000","0.000000","0.000000","0.000000","0.400000","0.000000","2.340000","17.820000","0.000000","0.000000","0.000000","10.480000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Latur","Latur","Renapur","Renapur","20030820","Pangaon 10 villages WSS","Pangaon",13738,3,"0.000000","0.610000","0.470000","0.000000","0.000000","0.340000","0.000000","0.000000","4.440000","3.420000","0.000000","0.000000","2.460000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,0,0
"Chhatrapati Sambhajinagar","Latur","Latur","Renapur","Renapur","20030820","Pangaon 10 villages WSS","Ghansargaon",2815,1,"0.370000","0.800000","0.000000","1.080000","0.000000","1.000000","83.190000","13.140000","28.420000","0.000000","38.370000","0.000000","35.430000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,3,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Takli Paithan",0,1,"0.730000","0.690000","0.830000","0.670000","0.600000","0.330000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,4,3
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Geora Bashi",0,1,"11.170000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Pangara",0,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",7,7,0
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Tupewadi",1240,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,0,7
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Geora BK.",0,1,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",0,4,3
"Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Chhatrapati Sambhajinagar","Paithan","Paithan","20018162","Paithan Taluka 178 Village Grid WS","Lakhegaon",988,1,"0.620000","0.280000","0.270000","0.450000","0.000000","0.430000","19.190000","62.310000","28.340000","27.330000","45.550000","0.000000","43.750000","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr","11-Apr","12-Apr","13-Apr","14-Apr","15-Apr","16-Apr","17-Apr",1,1,6
